uservip_degree,timepoint,content,opername,upcount
0,9,来看撒撒来了,烟锁池塘柳,0
0,9,来啦,&^&…,0
0,10,来了来了,慕宸࿐゛,0
6,10,加油,,0
3,11,双北我来啦！,,0
0,11,丞丞我来了,马里奥奥,0
5,11,来看撒贝宁。。。。,CocaCola,2
0,11,周深周深周深,,0
2,11,深深深,,1
0,12,深深，我来啦,北川鹤,0
1,13,深深我来啦,好耶！,0
0,13,第一，来看深深,yuuki＜,1
0,13,哈哈哈来了来了，又有综艺可以追了哈哈哈哈,Lostboy,0
1,14,范丞丞,,0
0,14,深深我来了,,0
0,14,从第三季过来，还是喜欢何老师主持自然开心看的也舒服,毕夏,2
0,14,啊 啊,Eliauk,0
0,14,来了来了,,0
0,15,我深我又又又又又又又来了,追星星的人,0
0,16,深深，我来啦,,1
2,16,居然有周深我的妈呀我好开心啊,,0
4,16,深深我来啦！,,0
1,16,深深，我来啦,,0
0,17,aaaaa,，,1
5,17,来看深深,'S 婉晴🌸,1
0,17,深深，我来啦,我会一直笑灬,0
0,17,二刷看周星星,,0
0,17,双北我来啦啦啦啦啦啦啦啦啦[厉害][厉害][厉害][鸡腿][鸡腿],北川鹤,0
5,17,丞丞我的宝啊啊啊啊啊,,1
0,17,芜湖~深深崽我来啦,五花肉末,0
0,18,深深我来啦！,,0
0,18,从第三季过来，还是喜欢何老师主持自然开心看的也舒服,い右う,3
5,18,范丞丞我来啦,,0
0,18,深深，我来啦,かく,0
1,18,范丞丞！！！,,0
1,19,VIP :深深我来啦！,,0
1,19,丞哥我来了,吸丞器,0
0,19,双北,潮慕奈野,0
0,19,期待，不知道这一季还有没有像何运晨那样的,___ Alone゜独自,0
0,20,范丞丞,新鲜感.,0
1,20,深深！！！！！！,🌿 alpotion,0
0,20,已经三刷啦[划重点],0%,0
5,20,范丞丞范丞丞范丞丞,,0
0,20,还是喜欢医学生,怀瑾握瑜,0
0,20,范丞丞,小钱,0
0,21,双北！！！,Laikaiwo,0
0,21,深深我来了,,0
0,21,周深和范丞丞,,0
0,21,周深周深周深我来啦！,一个五,0
5,21,来看范丞丞,,0
0,21,为丞丞而来,S꯭ᴀғ꯭ᴇ꯭ᴛʏ꯭.,0
0,21,范丞丞范丞丞范丞丞范丞丞范丞丞范丞丞范丞丞范丞丞范,,0
0,22,来了来了🌼🌼,ᥬ☃᭄💕,0
0,22,丞丞宝贝,,0
1,22,为撒撒而来,,2
3,22,嘉宾都喜欢,,0
0,22,看完第三季来看第二季,To live  up to,0
6,22,哪里有深深哪里就有我,,1
5,22,我来啦，这个节目更新好快呀,,2
0,23,从第三季过来，还是喜欢何老师主持自然开心看的也舒服,聪,0
0,23,看了第三季又来看看,妞爷👑,1
0,23,才看完第三季最新来的,熙微.,0
5,23,范丞丞我来了,,0
0,24,从第三季过来，还是喜欢何老师主持自然开心看的也舒服,风与纸片人,0
0,24,只为双北,踏花归来，春暖花开,0
0,24,深深我来啦！,,1
0,24,深深，我来啦,鑫恬么,0
0,24,范丞丞我来了,Billie,0
6,25,范丞丞 :来看范丞丞,,1
0,25,甜甜蜜蜜小白粥,一般小Fèêl🌻,0
0,25,丞哥我来了,^小🐠 吖^,0
0,25,来看深深啦,匿名,0
0,25,来看周深周深周深,___ Alone゜独自,0
0,25,为周深和撒贝宁来的,╰唯一の嗳,0
0,25,从第三季过来，还是喜欢何老师主持自然开心看的也舒服,Ria~喵,0
1,25,深深子,,0
0,25,从第三季过来，还是喜欢何老师主持自然开心看的也舒服,冬。,1
1,26,我来啦深深,,1
1,26,范丞丞范丞丞范丞丞！！！！我来啦,,0
0,26,福西西，麻麻来啦,新鲜感.,0
0,26,深深，我来啦,,0
0,26,看了第三季回来了，还是第二季好看,,0
0,26,范丞丞,Ye ,0
0,26,二刷[瑞思拜],Y,0
0,27,想何老师了20211121,想绿洗衣机,0
0,27,深深子,,0
0,27,从第三季过来，还是喜欢何老师主持自然开心看的也舒服,黑子无肝,0
0,27,看了第三季又来看看,い右う,0
0,27,双北排面,春困夏乏秋盹冬眠,0
0,27,看完第三季又来看第二季,绿茶,0
0,27,今天,茫朔,0
5,28,来了来了,穎穎,2
0,28,期待，不知道这一季还有没有像何运晨那样的,大不点,0
1,28,为撒撒而来,MISS,0
0,28,来看深深了[螃蟹],cccccccc,0
2,28,打卡第二季,,0
0,28,看了第三季又来看看,Tinkle,0
0,28,范丞丞啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,,0
4,28,第二季终于来了,,2
0,28,范丞丞我来了,^小🐠 吖^,0
0,28,深深我来了,,0
0,28,看深深来了,,0
0,29,丞丞宝贝,新鲜感.,0
2,29,双北[6周年][6周年][6周年],大白萝卜,1
0,29,看完第三季来看第二季,无理♡,0
0,29,范丞丞我来了,,0
0,29,深深深深深深深深深深深,,1
0,30,深深我来了！！！,,0
0,30,滴-打卡,北奕夏,0
0,30,范丞丞,鱼头星星,0
0,30,2022.1.28,余七,0
2,30,双北！,莳纭茴忻ʚɞ,1
0,30,看了第三季又来看看,Ninestates,0
4,30,来看双北,从来,0
1,30,范丞丞我来了,,0
1,30,来啦来啦,,0
1,31,来啦,,0
0,31,范丞丞 :来看范丞丞,新鲜感.,0
0,31,双北CP,晓人间.,0
0,31,从第三季过来，还是喜欢何老师主持自然开心看的也舒服,浅笑心柔,0
1,31,哪里有深深哪里就有我,,0
0,31,深深宝子,五花肉末,0
0,31,范丞丞我来了,S꯭ᴀғ꯭ᴇ꯭ᴛʏ꯭.,0
3,32,机智的监狱生活bgm,ALL💗,0
0,32,为双北打call,北川鹤,0
6,32,范丞丞,,0
0,32,周深我来啦！！！！,,0
0,32,丞丞啊啊啊[满分offer],~奶牛~암소♡,0
3,32,看周深，出新梗,,0
0,32,深深,-,0
0,33,第一！！！,孤单止步,0
0,33,范丞丞我来啦,鱼头星星,0
0,33,福西西，麻麻来啦,^小🐠 吖^,0
0,34,丞丞,lotusrose,0
0,34,双北双北,,4
1,34,范丞丞我来啦,,0
0,34,看深深来了,,0
0,34,深深深深,千羽,0
1,34,双北！！！,MISS,4
6,34,范丞丞我来啦,,0
0,34,来看范丞丞,S꯭ᴀғ꯭ᴇ꯭ᴛʏ꯭.,0
1,34,深深宝贝!!!,,0
6,36,丞丞我来了！！！,,0
0,36,深深！！！,GRAVITY,0
0,37,深深深深深,,0
0,37,何老师撒老师！我又回来重温啦！,听风者,0
0,37,从第三季过来，还是喜欢何老师主持自然开心看的也舒服,克苏鲁,0
0,38,来看范丞丞,,0
0,38,来考古了,悠悠和艾莉,0
6,38,终于等到你丞丞,,0
3,38,深深！！！！！,,1
1,38,换个行业就好了,幕幕,0
0,38,《机智的监狱生活》里的片头曲耶！,,0
2,38,深深深深深,,0
1,39,深深~加油💪,YQ,0
0,39,来看周深，周深大宝贝！,北川鹤,0
0,39,二刷走起,南栀倾寒°,0
0,40,双北！！！,星野,0
0,40,宝贝丞丞,Morning Sun,0
0,40,为双北打call,蓦,0
1,41,何老师！撒老师！双北我爱了！！,,4
0,41,哇哇哇周深深来了,,0
1,42,终于等到你丞丞,,0
0,42,看完第三季回来看第二季,星稀.𐂂,0
0,42,何运晨的迷妹来了,qq,0
4,42,找完对象找工作，把你安排得明明白白,综艺企鹅妹,1456
0,42,何老师！撒老师！双北我爱了！！,A👗小白家,1
0,43,何老师！撒老师！双北我爱了！！,北川鹤,0
0,43,双北！！！！,小林子,0
1,43,周深，双北，爱了爱了,汇润烟酒行@羽儿（品质保证）,0
0,43,何老师！撒老师！双北我爱了！！,小狗宁儿,0
0,43,哇，这季有深深！,,0
2,44,来看深深,A阳光雨露,0
1,44,啊啊啊啊啊啊啊范丞丞,,0
2,44,撒撒！,,0
0,44,徐律我太爱了,喝个阔落趴,0
3,44,二刷,,0
0,44,来看深深,,0
0,45,双北！！,-𝙉𝙤𝙫𝙚𝙢𝙗𝙚𝙧.,0
0,45,来看范丞丞,啦啦啦,0
0,45,00！！！,十一,0
2,45,刚看完第1季，但还是觉得第二季好看，因为太优秀了,,0
1,46,撒老师！,,0
0,46,来看范丞丞,Pumpkin,1
0,46,浅看一下,三更,0
1,46,来看深深啦,,0
0,46,范丞丞范丞丞,迟妤.,0
0,46,就,漓人.,0
0,46,深深,,0
5,46,撒撒撒撒撒撒撒撒！双北！,,0
1,46,范丞丞来啦,,1
0,47,周深，双北，爱了爱了,晓人间.,0
0,47,众所周知这个节目叫令人自卑的offer,籲:-D,0
0,47,双北！！！,蓦,0
0,47,看了第三季过来看看第二季，想念何老师,"""冷爵枭",0
0,48,来重温offer2,暮染,1
1,48,是理智的监狱生活ost啊！,,2
0,48,啊啊啊啊啊00姐,,0
3,48,双北cp,,0
0,48,何老师！撒老师！双北我爱了！！,LEMON,0
3,48,为周深来啦,Whale Fall🐳🐳,0
1,49,双北啊，我来了，双北,,1
0,49,徐律,,0
1,49,众所周知这个节目叫令人自卑的offer,,0
3,49,来看深深,奔跑de鱼🐟,0
0,49,深深我来啦！,,0
0,49,啊啊啊啊啊啊啊啊啊。我双北,  Knight,0
1,49,为丞丞而来,,1
3,49,啊啊啊啊双北,,0
0,49,徐律,过客,0
0,49,小何在看吗,羽殇,0
0,49,何老师！撒老师！双北我爱了！！,万一,0
0,50,众所周知这个节目叫令人自卑的offer,,1
0,50,范丞丞我来了！,Pumpkin,1
1,50,深深崽崽，妈妈来了,,0
0,50,从第三季过来，双北yyds,LAzY,0
0,50,深深呀,,0
0,51,bgm：咒术回战op,莫玉骥,1
1,51,感觉何老师没睡好 注意休息啊 崽,,1
6,51,深深来了,,0
0,51,众所周知这个节目叫令人自卑的offer,  Knight,1
0,51,大家好久不见,犹豫就会败北,0
1,51,双北啊，我来了，双北,,3
0,51,何老师！撒老师！双北我爱了！！,小林子,0
1,51,周深！！,,0
0,51,来了,,0
0,51,众所周知这个节目叫令人自卑的offer,,0
0,52,我喜欢的徐律来啦,*晓枫纸,0
1,52,哇 深深！！！,姜小慧,0
0,52,第三季过来看何撒老师,℡'叶.₁₅₂₂₀₄₂₄₂₅₅,2
0,52,为好运来打call,芍药,0
0,52,回来看第二季，感觉还是第二季精彩一点,Cecilia wang,0
0,53,众所周知这个节目叫令人自卑的offer,莫兰迪色的小猫,1
1,53,范丞丞！！,,0
0,53,徐律 徐律！,川子,1
0,53,深深来了,,0
1,53,深深深深深深深深深深深深深深深深深深深深,,0
0,54,双北cp哈哈哈哈,🍐,0
4,54,范丞丞啊啊啊,,1
0,54,啊啊啊有wuli徐律,‬,0
0,54,众所周知这个节目叫令人自卑的offer,一旋,1
0,54,来重温offer2,uiiiioo,0
0,54,第三季回来的,,0
2,54,众所周知这个节目叫令人自卑的offer,Pampered娇纵,0
1,54,来看范丞丞啦,,0
3,54,徐律！！！,,1
5,54,bgm是《机智的监狱生活》呢,🍭Mis Ho 🥔,2
0,54,双北双北！,XZQ,4
4,54,太厉害了,,0
0,55,撒贝宁？,#呃,0
0,55,来看范丞丞,加油,0
0,55,为徐律打call,阿本,0
0,55,迟到了我来了徐律师我来了,,0
0,55,徐律师，啊啊阿,婷婷，囡,0
1,55,双北,秋鸣,0
0,55,深深的新节目,,0
0,56,来看深深的节目了！！,,0
0,56,为什么第三季不是何老师,刺訫,1
1,57,范丞丞范丞丞,,0
0,57,撒撒炅炅我来啦,今日份小邓,0
0,57,令人自卑的offer,,0
0,57,来看丞丞,我睡觉的时候不困,0
1,58,为什么没弹幕？,,0
0,58,深深宝贝,五花肉末,0
0,58,第三季过来看何撒老师,い右う,0
0,58,哇偶,,0
0,58,徐律！！！！,与森-,0
0,58,范丞丞我来了,金智秀,0
0,58,徐律 徐律！,蓦,0
1,58,来看丞丞,是小琪呐!🍀,0
0,59,来看深深宝贝,,0
0,59,来看深深的节目了！！,薄荷之夏,0
3,59,深深,普普通通一个仙女罢了,0
5,59,丞丞宝贝我来看你啦,,0
0,59,众所周知这个节目叫令人自卑的offer,万一,0
2,59,来看深深了,雪梦蓝天,0
0,59,丞丞好帅啊,,0
0,59,奔这深深而来,Z,0
0,59,哎呀妈 这不是徐律嘛,阿不,0
0,59,打卡,三好ZhiYu,0
0,59,周深！！,星星闪闪,0
0,60,范丞丞！！！,Pumpkin,0
1,60,来看深深了,,0
0,60,啊，徐律师来了,crystal🍉,0
0,60,徐律师来了？,有事打扣,0
0,60,双北双北！,蓦,0
0,60,徐律！！！,晨曦,2
0,60,来看深深了,i,0
0,60,深深我来啦来自2021.11.08,ʚ 小米兒 ɞ,0
0,61,来看范丞丞啦,,0
0,61,双北双北双北！！！！！,今日份小邓,0
0,61,来看双北合体,北川鹤,0
0,61,双北双北双北！！！！！,₯㎕℡,1
0,61,徐律徐律！！！！！太爱了！！,酸葡萄_,0
0,62,VIP :丞丞宝贝我来看你啦,🍐,0
1,62,深深,至祎妈,1
0,62,有小撒，这节目还能正经吗？,嘿嘿,0
0,62,双北啊，我来了，双北,。。。。。。,0
4,62,众所周知这个节目叫令人自卑的offer,,0
1,62,周深，我来啦,,0
4,62,来看深深的打一会儿[狗头offer],,0
3,62,来看深深了,,0
0,63,为深深来,愤怒的小鸟,1
0,63,为了撒老师才来看的,郭大慧🌻,3
0,63,我来啦 范丞丞观察员,^小🐠 吖^,0
0,63,众所周知这个节目叫令人自卑的offer,微笑ぬ旋律,0
0,63,周深我来了,,0
1,63,来啦 丞丞,,0
0,63,众所周知这个节目叫令人自卑的offer,fairy.,0
1,63,来看深深的节目了！！,,0
0,63,太爱徐律了,,0
0,64,徐律,星空,0
0,64,众所周知这个节目叫令人自卑的offer,将离.,0
2,64,深深我充了会员来了，第二季好看,,0
0,64,来看福西西,被遺忘的回憶,0
0,64,来看深深的节目了！！,,1
0,64,来看双北合体,,0
2,64,周深我来了,雪梦蓝天,0
0,65,怎么滴不用京东就不年轻啦？,红尘炼心,0
2,65,周深我来了,一口袋小香蕉,1
0,65,我来啦 范丞丞观察员,🍐,0
0,65,看了d第三季回来的，医生的太严肃了，压力山大,NA,0
0,65,有小撒，这节目还能正经吗？,AC,0
1,65,丞丞好白呀,,0
0,66,太爱徐律了,🧸,0
0,66,双北双北双北！！！！！,刚好钟意,0
0,66,周深周深周深俺爱你，就像老鼠爱大米,,1
0,66,00老师！撒老师！爱你爱你爱你！,我心绵棉。,0
0,66,双北终于合体了,小瓜咯,0
3,66,我来了丞丞,,0
0,66,来看深深的节目了！！,●➹忆？,0
0,66,来看深深宝贝,black,0
0,66,第三季回来 第二季好舒服啊,Twenty,0
0,67,双北双北双北！！！！！,向成長傾訴,1
0,67,众所周知这个节目叫令人自卑的offer,不是永。就是远,0
0,67,众所周知这个节目叫令人自卑的offer,,0
0,67,双北,知足常乐,1
0,67,何炅我爱你,歌者的玩具,0
0,67,撒老师！！！！！,NIPR_ JieS,0
0,67,为温柔徐律打call,夏天,0
0,67,令人自卑的offer,糖糖,0
0,67,为了撒老师才来看的,○,0
0,67,第一季的忠实观众来啦,爱吃罗汉肉,0
0,67,求告知第一季有没有深深,槿凉薇浅,0
0,67,周深我们来啦！,,1
0,67,我的双北！,dlsa-402rwFor,0
0,67,徐律啊啊啊啊啊,细节.,0
1,67,深深啊啊啊,人肉背景板,0
0,68,众所周知这个节目叫令人自卑的offer,小士,0
0,68,第三季过来看何撒老师,某个女人,0
0,68,为双北而来,触发,0
2,68,周深周深周深俺爱你，就像老鼠爱大米,一口袋小香蕉,0
0,68,看第三季就想念双北，来回顾,深海有大鱼,0
0,68,周深我来了,柠檬茶,0
0,68,撒老师等了你一季终于来了哦,吉冈,0
0,68,深深我来了,,0
6,68,深深！！！,,0
0,68,看完第三季回来在看第二季发现了何老老师的好,NINE,0
0,68,太爱徐律了,蓦,0
0,69,太爱徐律了,踏花归来，春暖花开,3
0,69,深深深深,,0
0,69,来看双北合体,蓦,0
1,69,周深我来啦！！！,茶馆儿,1
3,69,阿深,兰花.,0
0,69,为了撒老师才来看的,向成長傾訴,0
0,69,为温柔徐律打call,人间水蜜桃🍑,0
0,69,周深我来啦！！！,,0
0,69,阿深,蒋以昕,0
1,69,小撒来了,夏天了.,0
0,69,双北！！撒老师好久不见,咕咕咕咕咕嗝…,0
0,69,为温柔徐律打call,与森-,0
1,69,丞丞子我来啦哈哈,,0
6,70,来了，深深,,0
0,70,众所周知这个节目叫令人自卑的offer,ten,0
1,70,范丞丞,,0
0,70,双北，深深，这节目大爱,晓人间.,0
0,70,双北，深深，这节目大爱,嘿嘿,0
0,70,弹幕呢,量力而行 。,0
0,70,哇   有撒老师耶,姜 先 生🌞,0
3,71,周深,深米,0
1,71,是徐律吗？,WY👿,2
0,71,周深长的就是我心目中男朋友的样子！！！！,苏   辰少,0
0,71,深深深深深深深深深,半心人,0
1,71,丞丞我来啦,,0
0,71,双北,1,0
0,72,双北,猫和老鼠,0
0,72,丞丞好白呀,心系百分九,0
1,72,周深我来啦！！！,,0
0,72,太爱徐律了,ten,0
0,72,为温柔徐律打call,Hh,0
0,72,找完对象找工作，被鹅安排得明明白白,｛smile｝✏,0
0,72,。为周深而来,,0
0,72,双北双北,北川鹤,0
0,72,周深我来了,蒋以昕,0
1,73,范丞丞 :来看范丞丞,,0
0,73,为温柔徐律打call,Uzzz,1
0,74,不得不说真的好会请嘉宾啊,离原海.,3
0,74,小何❗！,幕遮,0
1,74,徐律啊啊啊啊,Serendipity.,0
0,74,撒撒也来了~,,0
0,74,撒撒！撒撒！,抱着蜂蜜的小熊。,0
0,74,太爱徐律了,🎹 芳村维纳斯,0
5,74,机智的监狱生活BGM，爱了爱了[鸡腿],,10
5,74,这次请来的人我都喜欢,,2
0,74,耶，丞丞！,sensitive,2
0,74,为周深而来[划重点][划重点][划重点][划重点][划重点],,0
0,74,宁宁，我来了,,0
4,74,令我自卑，但我还是要看，这是不是贱,,1
0,74,徐律来了,自在飞花,0
1,75,又见到双北了！！！,,2
0,75,撒撒真的来了,Tuzki,1
0,75,撒撒我来啦,怯梦,0
4,75,范丞丞,,0
1,75,丞丞小可爱,,0
0,75,第三季入坑来回顾了,海是没有墙的城i,0
0,75,呀！撒老师也在！,嘿嘿,0
0,75,2021-12-3来看周深啦,Away,0
0,75,啊啊啊啊啊徐律！！！！！,小猪蹄花琛,0
0,76,双北啊啊啊,x,0
0,76,为温柔徐律打call,Knight🦄,0
0,76,范丞丞，周深,馨,0
1,76,深深我爱你,ᝰꫛꫀꪝ 卡布叻_星星,0
3,76,亲爱的丞丞,,1
0,76,众所周知这个节目叫令人自卑的offer,林下春,1
0,76,周深,蒋以昕,0
0,76,撒老师[狗头offer],〆﹏与我无关,0
0,76,啊双北合体,○,0
0,76,来看双北,（︶︿︶）=凸,0
0,77,人呢,量力而行 。,0
0,77,为了范丞丞,bu谅BW,0
0,77,呀！撒老师也在！,✵ 黎月の回忆✾,0
0,77,是徐律吗？,蜡笔小心眼子ㅤㅤ,0
0,77,深深！,橘子在线咕咕咕,0
0,78,众所周知这个节目叫令人自卑的offer,Amber,1
6,78,深深我爱你,,0
0,78,北大还行撒贝宁,踩碎星光🌟,2
0,78,双北双北双北！！！！！,☆木秀于林☆,1
0,78,徐律呀,郭大慧🌻,0
0,78,为温柔徐律打call,蓦,2
1,78,深深我爱你,姜小慧,0
0,78,为温柔徐律打call,星野,0
2,79,第二季有徐律啊啊啊！,,1
1,79,双北跟徐律爱了[喜欢],,0
6,79,双北CP啊！你们明侦第六季呢！等疯了都,,1
6,79,徐律,会霏的玗,1
1,79,范丞丞，我来了,,0
0,79,啊啊啊啊我的双北！！！,☆木秀于林☆,0
0,79,是徐律吗？,小林子,0
0,80,怎么哪里热就蹭哪里热度那个谁自己心里清楚,英子,0
0,80,00来了啊,╭⌒半夏微凉ˊ,0
1,80,范丞丞,,0
1,80,徐律徐律徐律徐律,W,0
0,80,丞丞我来啦,S꯭ᴀғ꯭ᴇ꯭ᴛʏ꯭.,0
0,80,双北,五十米深岚,0
0,80,撒撒！！！,.,0
5,80,重温,,0
0,81,徐律徐律徐律徐律,小林子,1
0,81,双北排面,屈文娜,0
3,81,为我丞丞来看,,0
0,81,徐律师这次坐在演播厅里面了啊, ,0
0,82,法学呢？磕碜谁啊？,王雪,0
1,82,深深深深深深深深,,0
0,82,就是为了看深深,半心人,0
0,82,徐律,？,0
4,82,期待周深杨天真范丞丞,,1
0,82,为温柔徐律打call,北川鹤,1
3,82,都是些神仙打架,,0
3,82,呀！撒老师也在！,,0
0,83,深深！,Yee,0
0,83,啊双北合体,咕咕咕咕咕嗝…,0
3,83,双北赛高！,,0
0,83,双北排面,清风霁月:),0
0,83,双北上分,广渠路的spring,0
5,83,喜欢这期嘉宾,May,0
0,83,徐律！！,A.X.Y,0
1,84,打工人 : 双北啊啊啊啊,,1
0,84,双北，深深，这节目大爱,北川鹤,0
0,84,芳心纵火犯好帅啊啊啊啊,Miraitowa,1
0,84,双北！！！,Wait,0
0,84,双北跟徐律爱了[喜欢],小赵z,0
0,84,深深我爱你,,0
0,84,芳心纵火犯,LOSER,0
0,84,撒老师终于来了,晓人间.,1
0,84,耶！！我来看双北,💲,0
0,84,看了第三季觉得很好，老看见有人怀念，过来看看差在哪里,腾讯网友,0
0,85,啊双北合体,仲秋赴洛京,0
0,85,为双北打call~~,将离.,0
6,85,哈哈,,0
4,85,啊双北合体,,4
0,85,第二季有徐律啊啊啊！,‭ ‭ ‭ ‭,0
1,85,来看周深，周深大宝贝！,a涵淇,0
4,85,双北啊啊啊深深啊啊啊,,0
0,85,徐律徐律徐律徐律,与森-,2
0,85,撒撒撒[满分offer],☾⋆᭄忆暖昔沫♡,0
2,85,为双北打call~~,玺,8
0,85,撒老师终于来了,？,0
3,85,双北塔雷了,,0
0,86,双北！！！,幸,0
0,86,双北双北双北,晓人间.,0
3,86,双北排面,,2
3,86,丞丞小乖乖越来越成熟了,,0
0,86,撒撒！！！！双北！！！！！,嘿嘿,0
0,86,双北双北双北,蜡笔小心眼子ㅤㅤ,0
0,86,撒撒！！！！双北！！！！！,,0
0,86,徐律！！！！！！徐律！！！！,Wr.,0
1,86,双北！,,0
0,86,撒撒和炅炅！！！,₯㎕℡,0
1,87,撒老师可是高材生,WSHY.,2
0,87,徐律徐律徐律徐律,清风霁月:),0
1,87,双北排面,火树嘎嘎,1
1,87,撒老师来了，就笑不停了,,0
0,87,双北双北双北！！！！！,。。。。。。,0
0,87,来看双北,,1
0,87,撒老师终于来了,。,0
0,87,双北 双北,,0
1,87,感觉撒老师瘦了,,0
0,87,徐律师啊啊啊，,婷婷，囡,0
0,87,众所周知这个节目叫令人自卑的offer,OId Iove,0
0,87,呀！撒老师也在！,北川鹤,0
3,87,撒老师终于来了,青春聆听朝阳的美好,0
1,87,徐律？？？？！？？！！！！！！！,小梃的海淘铺子,0
0,87,徐律啊啊啊啊,与森-,1
0,88,哇 双北cp,H.,0
0,88,哇 双北cp,嘿嘿,0
0,88,双北我可了,晓人间.,0
0,88,双北排面,沁,0
0,88,哎呀  撒老师来了！！,活宝,1
0,88,双北，深深，这节目大爱,樱桃🍒,0
0,88,深深深深深深深深深深,华传苇,0
0,88,竟然是徐律爱死了,A pei_,0
0,88,双北双北双北！！！！！,星月奈子/.,0
0,89,撒撒！！！太喜欢了,安静的等待也是一种喜欢€,0
0,89,突然get到范丞丞的帅了诶,有有,0
0,89,双北双北双北！！！！！,心,0
0,89,我来看深深地,圈ル。💋,0
0,89,撒撒！！！！！！！！！！！,向成長傾訴,0
0,89,撒撒！！！！双北！！！！！,.,0
0,89,为双北和我们家深深打call！！！！！！！！！！,kiss→♥吻,0
0,89,双北跟徐律爱了,,0
0,90,撒贝宁，哎呀呀,午夜小学徒,0
0,90,徐律徐律徐律徐律,OId Iove,0
0,90,人间甜豆徐灵菱,,0
0,90,撒撒[鸡腿],我們不會錯過/.,0
5,90,撒老师可是高材生,,0
0,90,撒老师终于来了,,0
0,91,给双北排面！！！,.,1
0,91,撒老师终于来了,kiss→♥吻,0
1,91,为深深而来,,0
0,91,给双北排面！！！,清风霁月:),1
0,91,丞丞我来啦,仙橘梦,0
0,91,给双北排面！！！,嘿嘿,0
6,91,双北合体了,,0
0,91,太喜欢这一季的成员啦！,北川鹤,0
0,91,芳心纵火犯好帅啊啊啊啊,沁,0
0,91,双北！！！！！,墨笙,0
0,91,双北 双北,晓人间.,0
0,91,又见到双北了！！！,星月奈子/.,0
0,91,双北赛高！,,1
0,92,撒老师好,,0
0,92,双北！！！！！,,0
0,92,给双北排面！！！,晓人间.,0
0,92,为温柔徐律打call,OId Iove,0
0,92,看深深在这里才看的,半心人,0
0,92,双北双北双北！！！！！,wzdw,0
0,92,00我爱你,人间水蜜桃🍑,0
5,92,撒老师哈哈哈哈哈哈哈,,0
3,93,来了，深深,兰花.,0
0,93,双北排面,○,1
0,93,三刷,kimjisooyaaaaa,0
