uservip_degree,timepoint,content,opername,upcount
3,13,急急急,,1
1,13,来了来了,晚,1
1,13,来了来了来了,85号,0
5,13,来了来了😁,,1
5,13,爱老五油短腿短腿,ffff,9
6,13,1,正,0
7,13,d,,0
6,13,军很棒棒哒支持,,0
5,14,老王老王看见我了嘛,,3
4,14,提前更新,,0
4,14,不准时啊,,1
3,14,50分就开始了，真棒,,2
2,14,都是VIP高调一点,,2
4,14,123,,0
1,14,做个沙发,梦里娃,1
1,14,来了来了，哈哈哈哈哈,,0
3,14,第一。,,7
3,14,深深 来了,,0
3,15,咸鱼 : 111,,3
1,15,我超快岚,,4
3,15,朕的大军呢,,0
4,15,深深我来了,做我自己的女王,0
2,15,喜欢不准时[鸡腿],高聪,2
0,15,50分就开始了，真棒,帅哥,0
4,15,来了,,0
2,15,diyiidiyi,,3
1,15,2020.12.30   19：53在看,Y🌈,6
1,15,来啦,,0
4,15,34条弹幕,,1
3,16,来了来了,,1
6,16,嚯 来了来了,,2
5,16, 1111111111111,Quarter,0
3,16,好突然,,2
2,16,丁辉加油,,2
6,16,来了。。。,青,0
4,16,第一第一,,7
4,16,深深我来啦,Hilary,2
4,16,真不准时啊~~~~棒！,一股小暖风,0
6,16,我也第一次那么前,Ice,2
5,17,咸鱼 : 冲冲冲,慢慢来,0
3,17,第一个来看我背水哥,,8
4,17,周星星,～刪蒢记憶,4
1,17,深深深深深深深深深深,,1
3,17,王骁我来了,,10
4,17,来啦来啦,阿拉C叻,1
4,17,来看周深！,Zfare,1
5,17,第一,,2
4,17,打卡~~~,,0
4,18,111111,,7
3,18,撒撒来了,,1
2,18,来了,,2
6,18,666,,0
1,19,周深我来啦,,3
1,19,第一,Yu Gyeol,5
1,19,就喜欢不准时,,7
6,19, 来了来了,,0
3,19,又来看深深了,Helen,0
3,19,第一?,风向决定发型,2
1,19,我爱何老师,,1
3,19,来了来了，哈哈哈哈哈,尧小斌,0
1,19,范丞丞[狗头offer],,4
1,19,为深深而来！！,静,1
5,20,说说,,0
4,20,来啦,,1
5,20,加油,,0
4,20,我应该是第一,,2
3,21,咸鱼 : 我发现了什么！,,4
3,21,喜欢鹅的不准时,💄,8
0,21,来看深深,哈哈桃,0
6,21,1,,0
4,21,淮工周可利求姻缘,,1
4,21,哈哈哈哈哈哈哈哈,,0
1,21,范丞丞我来了,,3
3,21,不准时,Witty Guo,2
2,21,来看深深棒棒哒,,1
1,21,王姐冲冲冲,3点一八,0
5,22,来了,首席优秀官✨,0
6,22,来了,,0
6,22,第一。,,0
1,22, 王骁我来了,,1
4,22,57第一！,,9
6,23,来喽来喽,,0
5,23,来了来了终于来了,,2
0,23,深深我来了,A 桃花园  电话 18833569896,0
3,23,这,,0
5,23,深深我来啦 a,传说中的赖麻子,0
1,23,天眼查会员刷一波,A天眼查商务-陈🍀,0
5,23,第二名[狗头offer],,5
5,23,来了 来了 我来看杨老板 ,- 做一个温暖的女籽。,2
1,23,来啦,一顿三碗米一天七顿,7
6,23,111111,L°,0
4,23,明侦来的,,1
0,23,111111,M.,0
4,24,今天来的好早啊！,,1
5,24,骁姐冲冲冲！！！,Mr.沈,1
4,24,来啦,,1
1,24,来了丞丞,,7
5,24,刚看完雷哥,,0
4,24,周深我来啦！,Zfare,2
3,24,来了来了,大雷ray,0
3,24,周星星,,0
3,24,深深,,1
4,25,有人没,,2
1,25,还有三分钟就更新啦,🦷🦷,7
1,25,丁辉！！！！,,0
1,25,来啦来啦,,1
4,25,晚上来了,,1
3,25,来了,,0
3,26,咸鱼 : 第一名,大叔牙口不好,2
1,26,我来啦,一只咸鱼1111,1
4,26,第一。,,0
4,26,第一第一,,7
3,27,哈哈哈哈哈哈哈哈,尧小斌,0
6,27, 还有三分钟就更新啦,L°,1
3,27,不是说八点嘛 提前了 啧啧啧 一点都不准时,……,13
2,27,难道我来晚了 ？怎么这么多弹幕,周妞妞,3
1,27,怎么这么多第一，那我也来当第一,惹却三千丝,0
3,27,来了,,3
1,27,来了来了,,1
0,27,Hi,,0
0,27,好久不见,,1
6,27,来看学霸的,80后的男人,0
0,28,两个小时！,基操勿6，坐观吾秀,0
3,28,深深宝贝,,7
5,28,我来了,幻墨成烟,1
5,28,第一！,,0
5,28,。cccc,,0
1,28,你们都是奔着第一去的,薄荷微凉,0
1,29,来看撒撒,可欣,1
5,29,周星星,阿б狸,0
4,29,来了,,0
6,29,第二,༺ཌり惜༒右眸ད༻,0
0,29,深深深深深深深深,爱听歌_少年,1
0,29,来了丞丞,Luna,0
1,29,有人吗,,2
3,29,周深我来啦！,,0
1,29,终于周三了,,2
5,30,咸鱼 : 早啊,,6
1,30,大家吃了没  我好撑 ,有点儿意思,7
4,30,前排前排。,左前大好きです,1
5,30, 来了,,0
2,30,虽然他也有图特,瀫訾春,0
4,31,下饭剧,,0
4,31,有人有人,,3
8,31, 晚上来了,,0
2,31,我来啦,打转的小尾巴,0
2,31,周深我来啦！,,0
4,31,就喜欢你,祥子,1
4,31,来看学霸的,,0
1,31,来了丞丞,,0
1,31,来早了，弹幕好少,,1
4,31,来看深深棒棒哒,,0
3,32,哈哈，，，祁天,,6
0,32,啊啊啊啊啊来了,草莓淇淇__,0
3,32,12.30  7.46   好不准时,,0
2,32,何老师金条重不重,溺爱,1
4,32,终于周三了,,0
4,32,充了会员来看周深！,Zfare,1
5,32,不是说八点嘛 提前了 啧啧啧 一点都不准时,,0
1,32,最后是谁留下来了,,0
1,32,海风我永远爱你,,1
4,32,时长好评,,0
5,33,我是第100,,0
5,33,难道我来晚了 ？怎么这么多弹幕,,0
3,33,第一。。。。,,0
5,33,小短腿,ffff,0
0,33,昨晚看到4点😇,雅雅💋,0
0,33,八点了八点了,二货,0
4,34,何老师，你是最棒的,,5
6,34,范丞丞，我来了,,1
6,34,66,香煎大白刁,0
0,34,来了来了,,1
1,34,看完有翡就过来了,ㅤㅤㅤ,3
4,34,终于来了打工人,,2
1,35,VIP : 王骁我来了,,0
6,35,丞丞，我来了,,1
1,35,来啦,,0
1,35,开始开始,今天早睡嘛,1
1,36,无限权益组 : 范丞丞麻麻来了,,0
0,36,周深我来啦！,小依依,3
6,36,萝莉,,0
1,36,[狗头offer]来了,,2
1,36,来了来了,Dylan,1
1,36,看这个能找到女朋友吗,,1
1,36,深深,Ico,1
0,36,我来啦,落不下,0
5,37,冲鸭,,0
5,37,^ω^,,0
4,37,终于周三了,,0
1,38,浩源浩源,哄哄,2
3,38,来了,,1
1,38,海凤我永远爱你！,,5
6,38,来了,1834=1314,0
1,39,丞丞我们来啦,范泽言,1
1,39,范丞丞,XYZ,2
5,39, 来了来了,小肥虾,0
1,39,来看周深了,邓伦苏🍭,1
1,39,来了来了来了来了,,1
1,40,支持王颖飞,孙耿耿,0
6,40,周深我来啦！,,0
2,40,第100,,0
4,40,你再骂？,Silence,0
6,40,第三,༺ཌり惜༒右眸ད༻,2
1,41,丞丞，我来了,,3
0,41, 看这个能找到女朋友吗,小依依,1
6,41,来了来了,,1
0,41,VIP : 王骁我来了,A 阿杰,0
3,42,深深,,0
3,42,前排,,0
1,42,守护最好的王骁子,,6
0,42,海风我永远爱你,,0
2,43,青岛的mila小宝贝你肯定来打卡了吧，我陪你一起看,Mila 小宝贝,4
3,43,来了来了来了！！！,,0
3,43,我也好撑了。,,0
5,43,来看周深了,,0
4,43,加油打工人,,4
0,43,王晓,暖色,0
0,43,周深我来啦！,落不下,0
0,43,看完有翡就过来了,,1
3,43,秋叶cp,蔺L.X.🎠,1
3,43,范丞丞，我来了,,0
3,44,来了,,0
2,44,徐律徐律！！！！,初墨,0
3,44,第89,马丫儿,1
2,45,来了[狗头offer],蜜萝🦄,1
6,45,第一季和第二季同时追,,3
1,45,早上好,王一凡＠_＠,3
4,46,浩源浩源,DYQ,0
0,46,何老師,慧怡,3
0,46,哈哈,,0
2,46,为赵南希而来，赵南希好可爱[青春],,2
2,47,咸鱼 : 我来啦~~~,,2
1,47, 时长好评,,0
1,47,来了来了,少年和狗@,2
3,47,来看阿琴,,1
1,48,我来了,,0
3,48,范丞丞我来啦,学习,0
6,48,喜欢徐律,,0
0,48,来看深深,爱听歌_少年,2
2,49,深深,,2
0,49,王骁我来了,🐸,0
1,49,来看阿琴,...,0
6,50, 时长好评,,0
0,50,n,stephanie,0
1,50,一周的两天值得等待，周三的offer和周六的斗罗,,4
1,50,忘了今天星期三了，还在那想这个预告怎么两个多小时,加油,3
0,50,跨年啦！跨年啦！新年快乐！！,Galaxy💫,0
0,50,范丞丞，我来了,万能小鱼干,1
0,51,咸鱼 : 我来啦~~~,A 阿杰,0
3,51,何老師,尧小斌,1
2,51, 加油打工人,A.G,0
5,51,来了,画师.,0
3,51,汤童签到,,0
6,52,噢噢,,1
2,52,我还没复习但是好想看看啊,打转的小尾巴,6
1,52,我来了！,L,1
0,53,丁辉[喜欢][喜欢][喜欢],小饭.,0
2,53,第一,,0
2,53,深深，我来了，啊啊啊啊啊啊！！！！！！,,2
3,54,我是第一吗,,1
5,54,来了 来了,Mr.沈,0
6,54,丁辉我来啦,༺ཌり惜༒右眸ད༻,1
1,54,福西西,范泽言,0
1,55,咸鱼 : 来了来了,,7
5,55,忘了今天星期三了，还在那想这个预告怎么两个多小时,S້໌ᮨandmꦿ᭄໊,1
0,56,范丞丞范丞丞,,0
6,56,来了,,0
1,56,看完有翡就过来了,Du～FY,5
0,56,吼吼,,0
3,56,深深  我来了,王茜茜hy,2
1,56,希望下一季可以拍一些不同领域的,,0
0,57,咸鱼 : 新年快乐,,0
1,57,来啦,,0
3,57,第一想老婆了。。。。。,,9
3,57,深深，我来啦,旭旭美,0
4,57,何老師,,1
3,57,来了 来了,尧小斌,1
3,57,丁辉我来啦,愛笑的女孩,0
0,57,晚上好,,0
0,58,🔅,张文强,0
1,58,哈哈哈哈第一排,,5
1,58,来啦~,,0
0,58,晋烨秋怡我来了,想去洛阳看烟花,0
1,59,11,L。,0
5,59,没人吗,,1
0,59,骁哥！,,0
0,59,非vip踩点来了,,1
2,59,来了,,1
7,59,噢,,0
4,59,每周看周深,～刪蒢记憶,3
1,60,咸鱼 : 前排！！,,12
0,60,我是第一吗,,0
0,60, 希望下一季可以拍一些不同领域的,万能小鱼干,1
0,61,深深  我来了,,2
8,61,来了 来了,,0
5,61,加油 打工人 ,- 做一个温暖的女籽。,2
0,62,双北啊啊啊,。,0
0,62,呜呜,,0
4,62,朱一暄都插不上话了,,8
3,62,丁辉丁辉,水云竹,2
5,63,我还没复习但是好想看看啊,,1
1,64,咸鱼 : 冲啊！,iliku,7
4,64,看完有翡就过来了,,0
6,65,丁辉我的意难平,༺ཌり惜༒右眸ད༻,11
2,65,来了,,0
1,65,今天提前了？,爱神曾冰封,2
1,68,信心满满组 : 谁说早上好？？,于,8
4,68,怎么没人啊,,3
3,68,来了来了,,2
1,68,朱一暄,抱月亮睡💤,3
1,69,女王组 : 前排,语先生,6
0,70,背水辉,,0
4,70,最喜欢他们两个搭档了,,7
4,71,丁辉我的意难平,,6
2,72,信心满满组 : 谁说早上好？？,,2
2,72,第一第一,,4
0,72,谁呢？,,0
0,74,咸鱼 : 丁辉丁辉,A 阿杰,0
6,74,加油 打工人 ,,0
2,75,第一！,彼岸,2
6,75,来了,,0
0,76,爱范丞丞,,2
3,76,咸鱼 : 快来人,,4
2,76,期末复习生报道,打转的小尾巴,8
0,76,丁辉[喜欢],小饭.,0
1,77,哇哦,方微笑,0
0,77,王一博摩托车@UNIQ-王一博,,6
4,77,哦豁来了来了,,4
1,78,丁辉我的意难平,,1
4,78,闲着没事，发个弹幕,,1
0,79,背水辉,无解.,0
3,80,咸鱼 : 为什么是咸鱼,,7
0,81,一叶知秋,像雾像雨又像风❄️,0
5,83,最喜欢他们两个搭档了,,0
1,83,CP,于,8
3,83,哎哟，第一第一，提前了15分钟,,9
1,83,小朱冲冲冲,wensun,3
4,85,深深,童颜物语～儿童摄影18173058882,2
3,85,来喽！,,0
2,85,万国打钱,,1
3,85,嘟,,0
4,87,一叶知秋,,4
1,88,咸鱼 : 有人吗,,3
1,88,....都说提前，杂就我的零5分才出来,,4
1,88,雪琴雪琴,,0
4,89,周深周深我来啦！,Zfare,2
5,89,秋晔,,0
4,90,看看,慧不慧慧儿,0
6,91,这个片头棒,,7
0,91,片头还是他们呀,无心,10
0,92, CP,,0
1,92,信心满满组 : 苏卡不列,于,3
0,92,万国表,,0
1,92,来了来了,,0
0,94,咸鱼 : ppp,Lasn,0
0,94,好想我的瞿泽林,冗.,1
0,94,一叶知秋,,2
0,94,秋晔,Luna,0
2,94, 片头还是他们呀,,0
1,95,女王组 : 秋怡，我来啦,语先生,5
1,95, 片头还是他们呀,,2
1,95,深深我来了,,0
1,95,vip,,1
0,95,没换开头，好评,温心,3
1,95,王骁先生请你保持牛逼,某某欣,5
1,95,第一第一,半俗&半雅,4
1,95,这个片头棒,ching~,6
0,95,想小瞿了[阿播哭哭][阿播哭哭][阿播哭哭],,1
5,96,秋怡,清子〃,0
2,96,丁辉，哇哦i,,0
0,97,秋晔,,0
4,97,片头还是原来的八个人，好棒,,49
0,97,这个片头棒,无解.,0
1,98,范丞丞和一晔知秋我来啦,Orange,1
5,98,秋怡 来了来了😃😃😃,,5
0,99, 秋怡，我来啦,Luna,2
1,99,瞿总！！！！,,0
1,100,雪琴雪琴,...,0
1,100,才来补课,我是谁,1
1,100,我七点半来的，我才是第一,,10
4,100,这个片头棒,,8
1,100,加油 打工人 ,,0
3,100,6,,0
1,100,好想我的瞿泽林,,0
1,101,信心满满组 : 来啦！！！,于,4
3,101, 秋怡，我来啦,Ethereal,0
0,101,片头还是他们呀,Menta,0
1,101,深深！你好！为你而来🥳,小糊涂仙仙,10
3,101,秋怡,Ethereal,0
5,101,感觉王骁是参加了个变形记,,4
1,102,好难  2020年最后一天,朱姚刚,2
6,102,终于等到你,,0
1,102,情侣装啊啊啊,,0
0,102,片头还是他们呀,劫ღ,1
5,102,第一，第一,,1
1,102,感觉君合的实习生不禁要实力还要颜值啊   感觉 柑橘,君子爷,0
1,102,片头还是他们呀,,0
0,103,片头还是原来的八个人，好棒,劫ღ,2
0,104,王骁先生请你保持牛逼,,7
1,104,片头还是原来的八个人，好棒,,35
1,104,片头还是原来的八个人，好棒,秋鸣,0
0,104,泽林啊你回来吧,kandianying,0
1,105,充了会员来看范丞丞,小桃呀,5
6,105,咸鱼 : 范丞丞晚上好,,1
4,105,第一时间来看周深！,Zfare,8
1,105,没换开头，好评,,3
1,105,感觉,君子爷,0
5,106,片头还是原来的八个人，好棒,,21
4,106,秋怡我来了,子佳,1
1,106,来喽,,0
0,107,这个片头棒,,3
3,107,信心满满组 : 来啦！！！,,0
1,108,王骁先生请你保持牛逼,,1
0,108,深深！你好！为你而来🥳,倩怡,1
2,109,周深小可爱,,5
5,109,活在片头的丁辉,,25
3,109,片头不换的,,10
1,110,这个片头棒,Akai's soulmate.คิดถึง,0
3,110,6,,0
1,110,我PICK李晋晔,星逸,0
3,110,哈哈哈哈哈哈哈哈哈哈哈哈哈,,11
0,110,片头还是原来的八个人，好棒,§◇◆◇◆Best.,0
4,111,咸鱼 : 桑晓彤会成为中国优秀女律师,我的小鱼干呢,14
3,111, 范丞丞晚上好,,1
4,111,片头还是原来的八个人，好棒,温妤妤🍊,0
2,111,今天看offer，明天后天看明侦,,3
3,111,哦豁~,,0
0,112,深深,爱听歌_少年,1
2,112,美剧既视感,ich liebe dich,1
3,112,哈哈哈,,0
1,112,王骁先生请你保持牛逼,,1
6,112,片头没新人，喜欢,,8
4,112,片头还是原来的八个人，好棒,,0
0,112,片头还是原来的八个人，好棒,无解.,0
1,112,喜欢敬业,,0
2,113,无限权益组 : 真不赖,,0
0,113,新来的也挺难的,,0
1,113,前排,Yilia,0
5,113,片头还是原来的八个人，好棒,,5
1,113,加油！一晔知秋,,0
0,113,没换开头，好评,,0
1,113,秋晔！,未落,0
3,113,第一时间来看周深！,心翔诗成,2
0,114,活在片头的丁辉,,1
0,114,秋怡我来了,,1
5,115,2021第一天,,3
2,115,冲,Limerence,8
1,116,今天居然这么早。,,2
3,116,加油啊,,0
4,116,丁辉，一直在，开心快乐,,5
5,116, 片头不换的,嗯,3
7,116,来了来了,,0
4,116,片头还是原来的八个人，好棒,,0
3,116,一叶知秋,会飞的15044436781,0
1,116,今天是2031年1月1日,,0
3,116,offer 最喜欢的就是法律援助环节,A·小蜻蜓,1
3,117,女王组 : 啦啦啦，啦啦啦，我是看offer的小盆友[6周年],,0
1,117,活在片头的丁辉,,3
2,117,看了八期了，一个律师的姓都没记住，第一季一下就都记住了,,3
2,117,周深，来啦来啦,浩淼,8
3,117,..,,1
6,118,何老师反应好快，情商好高,,2
1,118,美剧既视感,,0
1,119,咸鱼 : 深深宝贝我来了,,1
5,119,片头没新人，喜欢,嗯,8
3,119,哇,玄,0
6,119,……,,0
1,119,我第二名,,1
3,120,片头还是原来的八个人，好棒,,10
2,120,过客乙：哇辉哥还在 好开心,🎈表姐,6
1,120,片头没新人，喜欢,,2
1,120,啊啊啊啊啊喜欢雪琴,糖凉啦,0
0,120,这个片头棒,Menta,0
3,120,李林虹nb,,6
0,120,好好好,,0
3,120,深深来了,,3
2,121,辉哥辉哥辉哥,,3
3,121,因为周深知道了offer，还挺好看的,一天两天、,11
3,121,活在片头的丁辉,愛笑的女孩,6
1,122,深深！！！,Charlie,5
1,122,周深，来啦来啦,,2
1,122,丁辉，一直在，开心快乐,,0
2,122,第一,,0
4,123,喜欢何老师,,3
4,123,周深！哈哈哈,Zfare,4
3,123, 范丞丞晚上好,,1
4,124,咸鱼 : 来喽来喽,,0
0,124, 一叶知秋,💨,0
3,124,这么早,玄,1
0,125,咸鱼 : 超爱李晋晔，何运晨。要成为像他们一样优秀的人,,4
0,125,活在片头的丁辉,,3
8,125, 看了八期了，一个律师的姓都没记住，第一季一下就都记住了,,1
2,125,过客乙：哇辉哥还在 好开心,,0
0,125,丁辉走了之后就没看了。就不应该换人,えんえん,5
3,125,深深,,2
2,126,深深好可爱,葫芦,7
1,126,深深来了来了,Ling,3
6,126,片头没新人，喜欢,,0
2,126,打卡,土豆丝,0
4,127,加油晋晔,,1
2,127,辉哥辉哥,,1
1,127,人呢,老锦子🌚👀,0
5,127,深深来了,,1
2,127,辉哥辉哥辉哥,川川,0
5,127,Lj,,0
4,127,片头没新人，喜欢,,12
0,128,徐律师咋坐边边呢[划重点][划重点][划重点][划重点][划重点],回忆是梦゛幻到迷茫づ,0
5,128,Pei,,0
4,128,一转眼都到第八期了,,2
0,128,秋怡,,4
1,128,周深，来啦来啦,拾忆.,2
1,128,小丞加油,,2
6,128,深深！！！,,1
6,129,片头还是原来的八个人，好棒,,5
5,129,来了,,1
2,130,第一,,0
0,130,喜欢何老师,塔妮♡,0
3,130,周深周深周深周深,,5
2,130,因为周深知道了offer，还挺好看的,,2
2,130,好卡,,0
1,131,来了来了!,🧸,3
0,131,活在片头的丁辉,阿牛,0
5,131,你看见,,0
1,131,出来聊各位,有点儿意思,0
1,131,丁辉,,1
1,131,来了来了,sheng'mi'Acquaintance',0
0,131,关键是丁辉还在,ㅤㅤ,0
1,131,片头是不变的,喵仔°C,0
5,131,辉哥辉哥辉哥,,1
6,131,辉哥来了,,0
5,131,喜欢何老师,,0
1,131,这是一档普法综艺！！,Romance,4
1,132,深深依旧可爱！！,静,13
4,132,丁辉 来喽,,2
1,132,辉哥辉哥,,0
0,132,加油晋晔,Celina,0
4,132,来看深深,,0
1,133,片头没新人，喜欢,,5
2,133,还有辉哥，太好了！,,0
4,133,太好了又可以看到周深,Zfare,4
4,133,头晕1呼呼的但我坚强要看offer,,3
3,133,丁辉，辉哥来了,,0
6,133,1,,0
1,133,哈哈哈哈哈哈哈,,5
2,134,我来啦 何老师,,3
1,134,范丞丞，来了来了,XYZ,1
0,134,法律援助环节上一季和这一季都哭了,Cloris,0
0,134, 一叶知秋,,0
1,134,范丞丞好帅呀,小桃呀,0
3,135,我来了，深深,祺,6
0,135,一转眼都到第八期了,,0
2,135,好想地主家的傻儿子啊,,0
2,135,衣服都没换,,2
4,135,片头还是原来的八个人，好棒,,10
5,135,来了来了,,0
4,136,第一次这么早,,4
1,136,来的好快,XSX_,0
3,136,咸鱼 : 秋怡,,0
1,137,为啥他们的衣服都没有换？,,1
5,137,不准时爱了爱了,,4
4,137,撒撒勒,,0
4,137,一边看书 一边看,,2
0,138,因为周深知道了offer，还挺好看的,高,0
5,138,来看深深,,2
3,138, 丁辉 来喽,,3
4,138,来看李雪琴,,2
3,138,范丞丞，来了来了,Angela-J🔥,0
0,138, 这是一档普法综艺！！,,0
5,139,喜欢何老师,,2
3,139,喜欢喜欢,,2
6,139,来了,,0
6,139,不喜欢血清了,,1
3,140,哈哈哈哈来了来了,,4
3,140,范丞丞，来了来了,,0
0,140,祝大家元旦快乐！,,0
6,140,我来了，深深,,2
2,140,衣服也没换[6周年],,2
2,140,周深周深周深周深,,0
4,140,创造营2021海选发布会完整版,,0
3,141,丁辉是塞翁失马,一念,2
3,141,我来啦 何老师,,5
2,141,太好了又可以看到周深,苏绫音,1
3,142,为了深深来看的,,0
2,142,喜欢第二季,土豆丝,0
1,142,徐律好美,,4
2,142,我来了，深深,,0
7,142, 一边看书 一边看,,1
4,143,咸鱼 : 辉哥  辉哥,,2
0,143,为啥他们的衣服都没有换？,,1
2,143,好喜欢,,0
1,143,来看李雪琴,...,0
6,144,咸鱼 : 何老师，永远挺你,子嫣😄,4
5,144,来了来了,,1
3,144,不要换片头！！！！,,1
6,144,何老师我来了,,0
3,144,喜欢,,0
1,144,来啦来啦[瑞思拜],,1
0,144,徐律好漂亮，爱了,,0
2,144, 丁辉 来喽,,0
0,145,衣服没换，还是上一期一起录的。,. 暮 .,0
5,145,咸鱼 : 第一,,3
5,145,最爱的辉哥,,0
0,145,吃瓜,我就是我,0
1,145,第一次这么早,,1
4,146,喜欢何老师,,5
3,146,来啦！,Emmm,0
1,146, 丁辉 来喽,,0
4,146,片头还是原来的八个人，好棒,,0
3,146,我爱撒撒,,0
1,146,画面好虚啊,narcotics,4
4,147,我来了，深深,,1
1,147,我觉得可以请刘媛媛来这个节目！,,4
6,147,片头没新人，喜欢,,2
3,147,连着录的,,11
1,148,丁辉是塞翁失马,那一抹忧伤💗,3
2,148,我来啦 何老师,,4
3,148,咸鱼 : 我明天考试但是我今天还在看综艺,,10
2,148, 辉哥  辉哥,,2
0,149,秋怡啊啊啊,,0
