uservip_degree,timepoint,content,opername,upcount
4,18,最后一期了不舍的快进,,0
6,18,最后一期了[加油][加油]珍惜,,0
1,18,终于等到了你,,1
0,18,哈哈,ssa521,0
3,18,我的新年愿望就想成为李浩源这样的菜鸟,,45
4,19,二刷,,0
5,19,[快乐]~~,,0
6,19,来了，祝大家新年快乐,,0
6,19,4,,0
3,19,大鹅果然不准时，我就喜欢你这不准时的亚子,,1
1,20,下一期学前教育吧，未来祖国的花朵,,1
1,20,最后一期了舍不得,,1
4,20,花里胡哨,,6
4,20,VIP :最后一期了舍不得,momo🎀,6
6,20,觉觉,LiW,0
2,20,我的新年愿望就想成为李浩源这样的菜鸟,擦擦,4
5,21,来看小何啦,,1
1,21,祝大家新的一年都能拿到心动的offer,,0
6,21,原来就更新了？？？,,5
1,21,考完了,,0
0,21,最后一期了，不想结束,,14
6,21,不想让他完,,1
1,22,来了,浮,0
3,22,祝大家新的一年好运来！,,16
3,22,新的一年，祝福大家“好运来”,,0
3,22,你们谁是双子座啊？,,4
3,22,终于开始了，啊啊啊啊。好开心,,4
4,22,如果你是菜鸟，那我就是只小小鸟,哎呀呀,3
3,22,我来啦 我来咯,,0
0,22,进度条，，俩小时,,0
4,22,2020年来啦，第一个愿望就是希望小何可以拿到offer,,22
3,23,祝大家新的一年“好运来”！,,12
0,23,虽然我已经在微博知道结果了，仍然过来看一遍！,SXW_夏天,2
6,23,我是一只想成为这种鲲鹏的菜鸟,哼,2
6,23,成才vv吃,🈚🈳,0
4,23,祝大家新的一年好运来,#notrue🍪,1
6,23,好习惯每周三🈶南南的日子，今后肿么办😥😥,喜爱阳光,17
5,23,不，你不是，我才是菜鸟,,4
5,23,好舍不得 最后一期了,,0
3,23,大家新年快乐呀！,,0
5,24,新年祝大家都有新气象,,10
3,24,大家赶快入股好运来，会好运一整年哟！,,1
2,24,如果你是菜鸟，那我就是只小小鸟,,0
2,24,大家新年快乐，事事顺利,,1
1,24,我来啦 祝大家元旦快乐！❤️🥳🥳🥳,,1
4,24,舍不得呀 喜欢你们每一个,*,0
6,25,如果你是菜鸟，那我就是只小小鸟,,8
0,25,最后一期了舍不得,,1
3,25,来了！,刘半斤🍀,4
4,26,我的新年愿望就想成为李浩源这样的菜鸟,,12
3,26,来啦来啦,,2
1,26,我是一只想成为像李浩源这样的菜鸟,,1
0,26,南南 新年快乐,要南南教数学QAQ,1
0,27,新年快乐,,3
5,27,好运来,🎈,3
0,27,二刷,意难平,4
0,27,微博剧透了 难受！！！！,茄神,5
5,27,心动了,,0
1,28,祝大家新的一年都能拿到心动的offer,,2
3,28,过了今天再也看不到小何了,,29
4,29,大家元旦快乐,,0
1,29,过了今天再也看不到小何了,非我,6
2,29,你还是乖乖在天上呆着吧,将遇.,9
6,29,祝大家新的一年好运来,,0
3,29,太不舍得了，最后一期了,,0
0,29,大家新年快乐呀！,,2
2,30,新年好运要来来来！！！,,0
2,30,过了今天再也看不到小何了,,1
2,30,大家元旦快乐,,0
6,30,哇这个时长可以,,2
1,30,这么精彩的综艺不舍得,,3
1,30,2020成功上岸,,7
1,30,再见拉,,0
3,31,VIP :空屏承包表白我南总,,9
3,31,祝大家新年快乐,,0
4,31,祝大家新的一年好运来,,1
0,31,你还是乖乖在天上呆着吧,,4
4,32,VIP :如果你是菜鸟，那我就是只小小鸟,临风不自傲,0
5,32,结束节目了，最后一期，冲冲冲,,0
6,32,你要是菜鸟的话，那我就只是一只小小小小鸟。,,0
2,32,来啦,,0
5,32,新年祝大家都有新气象,,0
6,33,入股好运来，好运一整年！,,3
6,33,来了,,0
3,33,如果你是菜鸟，那我就是只小小鸟,山药蛋娃娃,22
3,33,大家赶快入股好运来，会好运一整年哟！,,3
4,33,大家新年快乐啊,Weirdo！,0
3,33,大家新年快乐呀,,0
5,33,我的新年愿望就想成为李浩源这样的菜鸟,Yuan  lulu,0
5,34,VIP :来看小何啦11111,,0
0,34,最后一期，舍不得,,4
1,34,如果这都算菜鸟 那我是什么呢。。,,2
0,34,祝大家新的一年“好运来”！,,0
4,35,最后一期了，舍不得！！,,0
0,35,小何，姐姐喜欢你,,2
5,35,新年快乐,,0
1,35,这就要结束了,,0
1,35,祝大家2020年快乐,Xxx..奇,0
3,35,祝大家新的一年“好运来”！,,0
5,36,VIP :入股好运来，好运一整年！,,4
3,36,来了,,0
6,36,入股好运来，好运一辈子,,1
1,36,如果这都算菜鸟 那我是什么呢。。,,1
3,36,大家新年快乐,,1
3,36,大家赶快入股好运来，会好运一整年哟！,,1
3,36,来啦,元宝,0
3,37,1111,,0
0,37,来看小何啦11111,,1
4,37,过了今天再也看不到小何了,,1
3,37,祝大家新的一年“好运来”,,4
6,37,喜欢冰莹,,2
4,37,明天考英语,,0
3,38,VIP :刚开始喜欢何运晨，后来被好运来cp圈粉,,2
3,38,2020第一个愿望，希望小何能拿到offer,,2
0,38,祝大家新的一年好运来,,0
5,38,入股好运来，好运一整年！,,0
0,38,空屏承包表白我南总,要南南教数学QAQ,0
3,38,我的新年愿望就想成为李浩源这样的菜鸟,,1
0,38,标题让我很震惊,喷托维林,1
0,38,你要是菜鸟的话，那我就只是一只小小小小鸟。,,0
4,39,哇塞，一上来就这么燃鸭,,0
1,39,小李晨加油,,0
5,39,刚开始喜欢何运晨，后来被好运来cp圈粉,Scarlett,0
0,39,今天在毕棚沟偶遇了邓冰莹漂亮姐姐🙈,比八啵,0
0,39,知道结果然后才来看的😂,,0
0,39,最后一期了，一分钟都舍不得快进,,0
6,40,最后一期了，舍不得！！,,0
4,40,冰莹，何运晨，浩源，剧透,,6
4,40,喜欢小李晨,,0
0,40,我想成为浩源这样的鲲鹏，展翅翱翔,G,2
6,40,看完也要更加努力啊,,1
2,40,祝大家新的一年“好运来”,,5
0,41,祝大家新的一年好运来,,2
5,41,舍不得啊 大家元旦快乐,,0
3,41,我太喜欢这群人了，怎么办呢，有些不舍,,13
6,41,2020年来啦，第一个愿望就是希望小何可以拿到offer,,0
1,41,我的新年愿望就想成为李浩源这样的菜鸟,,0
0,41,如果你是菜鸟，那我就是只小小鸟,,0
0,41,好舍不得呀,,1
2,41,今天不一样啊，上来就那么燃,,1
1,41,舍不得这个好节目,留恋,0
4,42,这句话听着也太燃了吧！,,0
5,42,新年快乐🎈舍不得大家❤️,,0
6,42,看完这个节目，自己每天上班都和打了鸡血一样,,4
4,42,今天一上来就这么燃，热血沸腾了[厉害],,9
1,42,2020第一个愿望 成为像好圆一样的菜鸟,,0
0,43,考完微生物学就来了！！！,,0
1,43,声音好像何洛洛,,0
2,43,入股好运来，好运一整年！,LZ&,5
1,43,2019，很幸运能认识你们,,0
5,43,2020第一个愿望，希望小何能拿到offer,天蝎,0
3,43,真的是太喜欢这群人了呀，非常的舍不得呢,,7
5,43,我是想当CXK的菜鸟,b,0
3,43,大家元旦节快乐,,0
0,43,大家赶快入股好运来，会好运一整年哟！,肥宅气泡水,1
4,44,每个人都很好，有能力！,康晓燕,1
0,44,期待第二季,,0
0,44,舍不得小何,,0
3,44,我晚来了,,1
3,44,新年快乐🎈舍不得大家❤️,,0
2,44,刚开始喜欢何运晨，后来被好运来cp圈粉,,1
5,45,希望何运晨可以成功拿到offer,,12
3,45,祝大家新的一年好运来！,,0
4,45,上来就要这么燃吗？,🍃张菁朔🍃,1
6,45,本分母前来报道,,0
4,45,来啦,,0
0,45,入股好运来，好运一整年！,,1
4,45,能来参加综艺的都是高手，我只能仰望,,0
1,46,强烈呼唤第二季！！没看够！！！,未 读,4
6,46,大家新年快乐呀！,,0
3,46,今天一上来就这么燃的吗？这么棒的吗？,,10
5,46,最后一期了，好舍不得。,,1
3,46,鲲鹏的菜鸟,,1
1,46,我想成为浩源这样的鲲鹏，展翅翱翔,,1
3,46,nb,,0
6,47,结果果然是我想的三个,,0
0,47,新年快乐,,0
4,47,祝大家新年快乐,,1
3,47,不嗨森 只有2小时,“伊敏”,0
3,47,.2020le ,,0
4,47,我太喜欢这群人了，好舍不得。,璥,2
5,47,大结局  不舍得,,0
0,48,冰莹，何运晨，浩源，剧透,,0
0,48,2019，很幸运能认识你们,意难平,0
0,48,呜呜呜最后一集了,Neptune,0
4,48,我好喜欢每一个人啊，真的都舍不得,,1
4,48,好舍不得呀,,0
0,48,郭旭昆廷官宣啦,,0
5,48,我太喜欢这群人了，好舍不得。,谢,4
2,49,大结局  不舍得,,5
5,49,我太喜欢这群人了，怎么办呢，有些不舍,,8
1,49,很开心认识你们,,0
2,49,好喜欢这群人，舍不得他们,,2
1,50,周震南2020一起顺到飞起吧,wyj,2
2,50,加油！,,0
5,50,我太喜欢这群人了，怎么办呢，有些不舍,,1
2,50,第一个认认真真完完整整看完的综艺,,0
3,50,如果你是菜鸟，那我就是只小小鸟,,0
0,50,等待了一周就为了何运晨,,0
4,50,2019，很幸运能认识你们,🌊,2
6,50,你是菜鸟我就是一只菜菜鸟,,11
3,51,专程来看好运来,,1
4,51,上来就是信心满满,,1
4,51,舍不得这群优秀的人。,,5
5,51,加入好运来，好运一整年,安然然然,0
4,51,结果果然是我想的三个,,2
4,51,2019可以看到他们真的好幸运,,11
1,52,真的特别有感触,,0
2,52,2019，认识你们是我最大的幸运,,0
0,52,人口分母前来报到。,.哒哒哒,11
0,52,我太喜欢这群人了，好舍不得。,差不多的、先生,1
4,52,好多人啊，元旦快乐,,1
2,52,哇塞，一上来就这么燃鸭,cherry瑶啊瑶🌈,5
3,53,祝大家新的一年“好运来”,,0
2,53,最后一期，来了来了,H,2
2,53,强烈呼唤第二季！！没看够！！！,,0
1,53,很开心认识你们,清欢渡,1
3,53,今天一上来就这么燃，热血沸腾了[厉害],王俊凯的女孩在努力,0
4,53,精英律师也不错,南乔,2
2,53,大家赶快入股好运来，会好运一整年哟！,青城山下小皮匠,2
5,53,薛俊杰,,1
3,54,对律师这个职业很感兴趣[白眼],,4
4,54,感觉一个都不能少，看了这么久，每个人都好喜欢！,,3
1,54,2019年认识你们是我最大的幸运啊！,,0
4,54,不带快进的终于追上终气了,,2
0,54,我爱何运晨我爱八个实习生加油,,9
3,55,如果你是菜鸟，那我就是只小小鸟,,0
0,55,超爱小何,,3
3,55,2019年认识你们是我最大的幸运啊！,阿清.,5
6,55,希望何运晨可以成功拿到offer,,0
0,55,好多人啊，元旦快乐,,0
4,55,我好喜欢每一个人啊，真的都舍不得,,0
1,55,入股好运来，好运一整年！,ZHANG,0
0,56,人间理想何运晨！！！,,43
2,56,浩源冲鸭,,0
3,56,我太喜欢这群人了，舍不得,catherine,11
4,56,大结局  不舍得,,6
1,56,喜欢所有的八位！看完再复习期末！,,7
1,57,这八个人都很喜欢阿,,5
0,57,最后一期了，超级舍不得,意难平,11
1,57,遇见一个明亮的人，可以照亮一整个世界,,9
4,58,来了,小猪妹,0
5,58,高手过招,熬过所有苦难,0
2,58,祝大家新的一年好运来,,1
2,58,强烈呼唤第二季！！没看够！！！,Leah__絔,0
4,58,最后一期啦，为冰莹疯狂打call！,,0
0,59,我太喜欢这群人了，舍不得,,11
0,59,好舍不得啊,奶味的冰阔落,1
0,59,2019可以看到他们真的好幸运,,0
5,59,绝对是我想的三人,,8
1,59,我太喜欢这群人了，好舍不得。,林深.,0
2,59,我太喜欢这群人了，好舍不得。,zyy,2
1,59,最后一期了，好舍不得。,Substitu.,0
1,59,遇见一个明亮的人，可以照亮一整个世界,,8
2,60,VIP :小何！！！！,,11
4,60,我的好运来呀！看不到了,陌,4
3,60,最后一期，我的实习也马上结束了,,1
0,60,每一次改变，都是对自己的认可和成长。,,1
0,61,祝大家新的一年好运来！,,6
2,61,下一季来个酒管专业的吧,,1
0,61,我太喜欢这群人了，怎么办呢，有些不舍,Sylvia,0
3,61,最后一期了，超级舍不得,,6
4,61,遇见一个明亮的人，可以照亮一整个世界,,0
1,62,我太喜欢这群人了，好舍不得。,,0
3,62,好运来，我来啦,李天一✨,8
1,62,2019，很幸运能认识你们,,0
2,62,人间理想何运晨！！！,,0
4,62,这么早的吗？,,2
3,63,大家新年快乐!万事大吉,,0
6,63,2019，最割舍不下的一群人,,22
4,63,我太喜欢这群人了，舍不得,,2
6,64,人口分母前来报到。,,0
4,64,分母前来报到,Nana,5
3,64,何运晨，我来啦！！！,,0
0,64,最后一期啦，为冰莹疯狂打call！,,0
2,64,绝对是我想的三人,,0
6,64,超爱小何,,0
2,64,小何！！！！,heartbeat,1
1,65,小何,,0
3,65,大家赶快入股好运来，会好运一整年哟！,我太瘦啦,17
3,65,虽然明天要考试但我还是来啦,,9
2,65,何运晨太帅了吧,,2
4,65,分母前来报到,,2
0,65,大家新年快乐!万事大吉,,1
0,66,薛俊杰,,0
0,66,舍不得,💜,6
2,66,我太喜欢这群人了，舍不得,,4
4,66,最后一期了，超级舍不得,花花🌸,5
3,66,那浩源不去保研了？,,0
0,66,南南、最后一期了……好舍不得,顺顺利利,5
1,66,2020，小何，加油！！！,,1
5,66,要再见了阿,,0
1,67,来了来了，最后一期了,,1
4,67,大家元旦快乐,,1
2,67,舍不得啊  都太棒了,,1
3,67,梅珍那个company是认真的吗,,0
2,67,2019，最割舍不下的一群人,,0
2,67,先看结局，在回来,,0
4,67,人间理想何运晨！！！,,0
0,67,小何！！！！,,0
4,68,最好看的综艺节目了,,12
4,68,新年快乐，在座的各位,,9
1,68,好喜欢小李晨,,0
4,68,新年快乐,,0
5,68,2019，很幸运能认识你们,,0
6,68,舍不得啊,,1
0,69,舍不得我的好运CP,,19
0,69,我觉得菜菜很像老板,,0
4,69,舍不得我南总,,3
0,69,最后一期了 舍不得,🌸,0
0,69,我太喜欢这群人了，好舍不得。,,4
3,69,我是一只想成为这种鲲鹏的菜鸟,,0
4,69,我太喜欢这群人了，怎么办呢，有些不舍,璥,12
2,69,666,,1
1,69,要不录制一下医学生的实习,,1
2,70,绝对是我想的三人,,0
5,70,最好看的综艺节目了,,2
1,70,小何好帅,,2
1,70,舍不得我南总,,0
6,70,出来的是正片，幸福来的好突然,,7
0,70,舍不得看完,,0
0,70,我太喜欢这群人了，怎么办呢，有些不舍,,1
5,70,2019，最割舍不下的一群人,,10
1,71,VIP :最后一天期了，有点没看够,,0
6,71,终于到最后的面试,,2
2,71,来了来了，最后一期了,,0
3,71,这三个人真的是实至名归,,6
1,71,我太喜欢这群人了，舍不得,,0
0,72,舍不得:),,3
3,72,啦,,0
5,72,分母前来报到,,0
1,72,元旦快乐，各位,,0
1,72,最后一期了，超级舍不得,,0
3,72,何运晨,杏梓@yu,0
0,72,入股好运来，好运一整年！,,0
1,73,还是忍不住要来看,,0
0,73,2020年来啦，第一个愿望就是希望小何可以拿到offer,肥宅气泡水,7
0,73,最后一期了吧！舍不得,意难平,3
3,73,舍不得他们,,2
1,73,上周等到死没有看到好运来组合,,0
2,73,南南、最后一期了……好舍不得,,10
4,73,菜鸟前来报到,,2
3,74,2019年认识你们是我最大的幸运啊！,kokoro,0
3,74,新年快乐各位,,2
3,74,最后一期 神仙打架,,6
1,74,太喜欢了吧！！,nzmx,3
5,74,你是菜鸟我就是一只菜菜鸟,,0
3,74,南南、最后一期了……好舍不得,,5
0,75,我要是律师主任的话，就把八个人全部留下来,香榭落叶,29
1,75,新年快乐，在座的各位,舅舅🍉,0
1,75,今年好多关于律师的电视综艺噢,,5
4,75,我太喜欢这群人了，怎么办呢，有些不舍,M.yu,1
3,75,入股好运来，好运一整年！,,1
2,75,上周等到死没有看到好运来组合,,0
3,75,好不舍得呀，最后一期了,,11
5,76,我觉得菜菜很像老板,我可爱炸了,0
6,76,最后一天期了，有点没看够,,0
6,76,一直都喜欢小何,천쉐팅 (진설정),6
1,76,南南，我来也,,2
1,76,结束了不知道看啥了,,20
0,77,这么早都有人啊,吴优🍒 s+,0
0,77,李浩源何运晨邓冰莹获得offer,,0
4,77,最后一期了吧！舍不得,🍃张菁朔🍃,3
0,77,小何太帅了,,0
3,77,在这最后一期，表白李浩源。,YK,7
0,78,祝大家新的一年“好运来”,,11
5,78,考完教资面试立马来看了！祝福我要过啊！！,,0
0,78,好舍不得呜啊啊啊啊我都好喜欢呀,,0
5,78,2091，认识你们太幸运了,,1
0,78,最后一期 神仙打架,昂首到世界尽头,0
0,78,2020，,空,3
0,79,中国律师！,,0
3,79,希望前面的不要透露，我只想安静的看,,8
3,79,最后一期了 发个弹幕 贾尧在看 支持李浩源！！！！！！,小尧,1
1,79,好喜欢“我将用毕生捍卫法律的尊严”这句话,,3
4,79,祝徐律新年快乐,,7
0,79,虽然明天要考试但我还是来啦,,3
2,79,南南、最后一期了……好舍不得,南山微雨,8
2,80,最后一期了，希望自己以后也加油。,,2
3,80,出来的是正片，幸福来的好突然,,5
2,80,不知不觉最后一期了，舍不得,杨文静,15
1,80,刚看完热搜来的，被剧透了,,0
4,80,更新了  好激动  这期看完都不知道看啥了,🍃张菁朔🍃,1
4,80,南南、最后一期了……好舍不得,佐手牵鼬手,3
0,81,何运晨加油,意难平,3
0,81,在这最后一期，表白李浩源。,真由美,3
2,81,好运来组合太棒了,「入戏太深」,0
1,81,终于考完试了我来啦啦啦,,0
5,81,元旦快乐，新年快乐~~,,2
0,81,下一季可以做记者，主持人，建筑师，设计师等等,,0
3,81,希望小何和浩源都能成功,,1
3,82,最后一期了，好舍不得,,3
4,82,何运晨，李浩源，邓冰莹拿到offer！,W&X,22
6,82,2020第一天，offer收到,,0
2,82,微博热搜把我炸过来的,,12
3,82,祝大家新的一年“好运来”,,2
2,82,冒着挂科的风险来看大结局,,1
2,82,今天一上来就这么燃，热血沸腾了[厉害],,0
6,82,是留几个人下来,,2
0,83,留名曹泽芃,,0
3,83,小何，舍不得,,4
0,83,新年快乐，在座的各位,意难平,9
0,83,妈呀，好难过，都大结局了，好舍不得,,1
6,83,大家元旦快乐呀,李芸,0
0,84,好不舍得呀，最后一期了,赖衢州,0
5,84,2020第一天，offer收到,,4
6,84,遇见一个明亮的人，可以照亮一整个世界,,5
2,84,大家元旦快乐呀,南枝卦,1
5,84,最后一期 神仙打架,谢,14
1,84,通过所有考试,,2
2,85,我是一只想成为这种鲲鹏的菜鸟,杨文静,33
1,85,大家元旦快乐呀,,0
4,85,一秒都不舍得快进😭,🌊,2
0,85,俊杰俊杰,,9
3,86,怎么就最后一期了,,2
1,86,如果你是菜鸟，那我就是只小小鸟,,1
0,86,好不舍的 最后一期了,,6
0,86,好想哭哦,意难平,4
1,86,2020第一天，offer收到,,3
0,86,何运晨加油,,0
5,86,祝大家新的一年“好运来”,,0
3,87,VIP :大家元旦快乐呀,,1
4,87,冒着挂科的风险来看大结局,,6
5,87,最后一期 绝不快进 绝不,,3
1,87,富贵让我们相遇,啾啾栖鸟过,0
4,88,我赌何运晨，梅帧和邓冰莹,🌊,5
1,88,强烈建议出个金融类节目,,11
6,88,祝大家新年快乐暴富暴瘦！！,,9
0,88,哇哦，就完了，还没看够呢,,0
0,88,唉，舍不得,,0
4,88,中药都不背了，来看结局啊啊啊啊,,1
3,89,何运晨何运晨何运晨！！你知道我在大声的为你加油吗？,,1
1,89,2020，小何，来看你，新的一年我们一起加油,,10
5,89,最后一期了，好舍不得,,0
0,89,加油,,0
5,89,何运晨，李浩源，邓冰莹,,7
6,89,入股好运来，好运一整年！,,18
5,90,不知不觉最后一期了，舍不得,,5
3,91,VIP :最后一期 绝不快进 绝不,,8
4,91,等了一个星期的好运来，来了，既期待又不舍,🍃张菁朔🍃,0
0,91,趁人少，表白好运来组合,,4
2,91,看一次激动一次,,1
0,91,当我看到热搜的时候，我的内心是暴躁的！！！,,3
2,91,分母前来报到,,7
6,92,如果你是菜鸟，那我就是只小小鸟,,7
0,92,姐妹们，我要努力成为何运晨看得上的女人,,2
0,92,果然没那么多的逆袭和惊喜,,1
4,92,从焦头烂额找工作开始看  到现在 我终于也拿到offer了,,14
4,92,真心不喜欢凳，嚣张跋扈。无理辩三分的亚子,,1
5,92,我已经被微博剧透啦,谢,4
3,93,我来支持小何,,11
5,93,最后一期了，激动,,2
3,93,一会考试我也来了[超越],,0
1,93,微博热搜把我炸过来的,,1
0,93,祝大家新的一年“好运来”,,0
2,93,开头我来猜一下何运晨 梅桢，薛俊杰,,5
3,93,真不舍得，最后一期,,0
1,93,各位小伙伴们 大家好呀 共同陪伴到了最后一期,,3
0,93,今天一上来就这么燃，热血沸腾了[厉害],,1
0,94,李何邓,,1
0,94,考完试啦，终于在回家的车上可以看啦,一如万物。,1
1,94,VIP :姐妹们，我要努力成为何运晨看得上的女人,,0
0,94,偷偷告诉你们，律师业只有一二季，三四五季是医生,小狼人,0
1,94,元旦快乐!,,0
5,94,来了来了，好舍不得啊周震南,,0
2,95,好圆要去读研吧,,3
1,95,终于大结局了,楠烟吖🐾,1
6,95,好希望都有officer,,0
4,95,姐妹们，我要努力成为何运晨看得上的女人,,0
3,95,姐妹们，我要努力成为何运晨看得上的女人,,3
4,95,来了来了，好舍不得啊周震南,,6
3,96,冒着挂科的风险来看大结局,,4
3,96,不能再当咸鱼了,弦音落子,16
0,96,最后一期了吧！舍不得,,0
5,96,舍不得啊啊最后了,,0
0,96,新年快乐,,0
0,96,2019年认识你们是我最大的幸运啊！,,2
3,97,果然没那么多的逆袭和惊喜,,1
2,97,来了来了，好舍不得啊周震南,南山微雨,0
2,97,分母前来报到,,1
2,97,被papi剧透的我来啦,将遇.,7
4,97,我太喜欢这群人了，好舍不得。,远远 ,0
0,97,期末考试中来看小何和浩源了！！,,15
2,97,人口分母前来报到。,,3
4,97,我赌何运晨李浩源邓冰莹,,10
1,98,2020，加油,,1
0,98,20211105,时光凉薄々,0
0,98,2020，小何，来看你，新的一年我们一起加油,,2
2,98,因为浩源和冰莹回去读研,,6
0,98,我的新年愿望就想成为李浩源这样的菜鸟,摸鱼高手贾琳琳,22
3,98,我赌何运晨，梅帧和邓冰莹,,0
5,99,VIP :我将用毕生捍卫法律的尊严,,3
5,99,我将用毕生捍卫法律的尊严,,4
5,99,我将用毕生捍卫法律的尊严,,37
3,99,弹幕猜名次的是有啥自信把李浩源排除了的…,,0
5,99,趁人少，表白好运来组合,,0
2,99,大家看完这个综艺看什么啊,,2
1,99,祝大家新的一年都能拿到心动的offer,,1
5,99,这么多期下来从一个都不认识到现在能叫上所有人的名字,,11
3,100,结局再次吹爆小何！！！,焱焱垚垚,1
3,100,我赌何运晨，梅帧和邓冰莹,,6
5,100,下一季来经融怎么样,,1
5,100,恭喜好运来和冰莹入职！！,,15
3,100,我赌何运晨李浩源邓冰莹,,6
1,100,我将用毕生捍卫法律的尊严,,10
0,101,分母前来报到,H·LB,0
2,101,呜呜呜呜呜呜姐妹们我来啦！！！,,2
3,101,催加第二季，没看够！！,俞🐟,0
4,101,我将用毕生捍卫法律的尊严,,0
0,101, 作为男生，李浩源真的是活成了我想要的样子,,7
2,101,我赌何运晨，李浩源，邓冰莹,,43
4,101,我是一只想成为像李浩源这样的菜鸟,,0
0,101,最后一期赶紧表白好运来,浮华,1
5,101,一颗心也一直在为他们揪着,,4
0,102,我已经被微博剧透啦,乧俧,0
4,102,我的新年愿望就想成为李浩源这样的菜鸟,,1
0,102,周震南,顺顺利利,0
2,102,下一集金融类吧,,16
4,102,舍不得和周震南说再见,Vin,0
3,102,入股好运来，好运一整年！,,0
4,102,趁人少，表白好运来组合,🍃张菁朔🍃,6
1,102,明天考试我都来啦,亓芮,1
